건물용도코드,건물종류,건물일련번호,가점척도,lon,lat
2001,아파트,44900,2,975473.9717,1953090.843
2001,아파트,44902,2,975387.207,1953096.35
2001,아파트,44924,2,975596.7695,1953150.007
2001,아파트,44926,2,975665.2844,1953148.537
2001,아파트,44909,2,975458.8929,1953129.299
2001,아파트,44912,2,975389.4328,1953155.221
2001,아파트,44934,2,975668.2903,1953205.944
2001,아파트,44935,2,975717.8943,1953205.505
2001,아파트,44930,2,975484.2395,1953201.465
2001,아파트,44931,2,975552.8913,1953191.27
2001,아파트,44923,2,975544.5947,1953146.201
2001,아파트,44948,2,975456.696,1953231.485
2001,아파트,44946,2,975523.7676,1953231.952
2001,아파트,45006,2,975685.9636,1952987.976
2001,아파트,45008,2,975595.567,1952937.865
2001,아파트,45009,2,975610.0505,1952971.329
2001,아파트,45011,2,975722.121,1952971.421
2001,아파트,45012,2,975653.3466,1952950.839
2001,아파트,45001,2,975568.8257,1953023.957
2001,아파트,45013,2,975783.8441,1953018.425
2001,아파트,45002,2,975575.7399,1952985.048
2001,아파트,54762,2,975435.5682,1953007.921
2001,아파트,54768,2,975491.5131,1952991.585
2001,아파트,54769,2,975534.4281,1952986.88
2001,아파트,54773,2,975386.2256,1952940.894
2001,아파트,54774,2,975465.4719,1952952.112
2001,아파트,54760,2,975444.2477,1952900.895
2001,아파트,54763,2,975382.6867,1953004.207
2001,아파트,54758,2,975519.0511,1952922.174
2001,아파트,54751,2,975535.2342,1952963.866
2001,아파트,54752,2,975486.0207,1952961.915
2001,아파트,54754,2,975535.2244,1952957.352
2001,아파트,54755,2,975443.8592,1952948.798
2001,아파트,54756,2,975490.7489,1952943.68
2001,아파트,54757,2,975497.7925,1952941.392
2001,아파트,54765,2,975414.6397,1953010.146
2001,아파트,54766,2,975520.7549,1953005.83
2001,아파트,54771,2,975393.059,1952978.453
2001,아파트,54772,2,975402.7099,1952974.606
2001,아파트,54775,2,975519.5435,1952966.162
2001,아파트,54761,2,975414.0517,1952899.074
2001,아파트,54767,2,975460.9395,1953004.369
2001,아파트,54759,2,975423.9166,1952930.327
2001,아파트,54753,2,975493.4513,1952959.376
2001,아파트,54770,2,975411.3331,1952990.183
2001,아파트,45398,2,969792.4926,1956585.979
2001,아파트,45399,2,969844.944,1956616.634
2001,아파트,45400,2,969958.7328,1956673.034
2001,아파트,45401,2,969902.3054,1956645.299
2001,아파트,45570,2,969773.968,1956705.394
2001,아파트,45463,2,970015.7165,1957280.767
2001,아파트,45465,2,969917.464,1956783.261
2001,아파트,45468,2,969877.4538,1956775.428
2001,아파트,45469,2,970113.0626,1957027.135
2001,아파트,45471,2,970327.052,1957086.455
2001,아파트,45472,2,970039.0678,1956770.567
2001,아파트,45473,2,970295.7684,1957070.605
2001,아파트,45475,2,970287.759,1957165.242
2001,아파트,45479,2,969743.5127,1956848.118
2001,아파트,45499,2,969718.508,1956897.058
2001,아파트,45502,2,970062.199,1956915.058
2001,아파트,45504,2,970088.7791,1956796.782
2001,아파트,45505,2,970063.8429,1957125.09
2001,아파트,45506,2,970051.6165,1957239.897
2001,아파트,45507,2,969769.8561,1956714.112
2001,아파트,45509,2,970248.9334,1956795.278
2001,아파트,45510,2,970219.4603,1957187.107
2001,아파트,45511,2,969915.3547,1956983.011
2001,아파트,45512,2,970169.5562,1957074.138
2001,아파트,45514,2,970041.2259,1957192.71
2001,아파트,45515,2,970092.0712,1956859.002
2001,아파트,45517,2,970132.1211,1957003.105
2001,아파트,45520,2,969706.0366,1956922.094
2001,아파트,45521,2,970086.1889,1956927.24
2001,아파트,45522,2,970045.2311,1957220.334
2001,아파트,45523,2,970104.0208,1957134.387
2001,아파트,45524,2,970231.2656,1957162.805
2001,아파트,45526,2,970278.3869,1956966.721
2001,아파트,45527,2,969994.3274,1957234.773
2001,아파트,45529,2,970037.4893,1957132.239
2001,아파트,45530,2,969838.1171,1956972.212
2001,아파트,45533,2,969862.0451,1957150.945
2001,아파트,45536,2,970029.7212,1957185.738
2001,아파트,45537,2,969967.3123,1956792.603
2001,아파트,45540,2,970115.4294,1957102.512
2001,아파트,45541,2,969795.3651,1957125.284
2001,아파트,45543,2,969838.3134,1957001.068
2001,아파트,45544,2,969998.2784,1957192.65
2001,아파트,45545,2,970108.2975,1956897.382
2001,아파트,45546,2,969881.1577,1957122.385
2001,아파트,45547,2,970119.3874,1956707.156
2001,아파트,45552,2,970242.1321,1956991.012
2001,아파트,45553,2,969827.1831,1956867.97
2001,아파트,45554,2,970233.5334,1956781.351
2001,아파트,45555,2,969880.3184,1957068.759
2001,아파트,45556,2,970019.4006,1957139.053
2001,아파트,45558,2,970027.6279,1957063.594
2001,아파트,45559,2,969927.4747,1957011.79
2001,아파트,45560,2,969774.7396,1956891.619
2001,아파트,45562,2,970113.4377,1956768.288
2001,아파트,45563,2,970179.5658,1956802.045
2001,아파트,45564,2,970240.6727,1956832.953
2001,아파트,45565,2,969937.1908,1956893.96
2001,아파트,45566,2,969984.5556,1957024.575
2001,아파트,45567,2,969930.4805,1956966.691
2001,아파트,45568,2,970117.9729,1956985.275
2001,아파트,45569,2,970063.0675,1957033.877
2001,아파트,45571,2,969866.7385,1956757.161
2001,아파트,45572,2,969827.1264,1956835.133
2001,아파트,45573,2,970315.9976,1957068.784
2001,아파트,45575,2,969888.1547,1956816.363
2001,아파트,45577,2,969873.3116,1957167.036
2001,아파트,45578,2,969733.1613,1956787.357
2001,아파트,45579,2,970224.6678,1957034.096
2001,아파트,45580,2,969787.2834,1956908.467
2001,아파트,45581,2,970041.9779,1956745.556
2001,아파트,45583,2,970043.0636,1957242.539
2001,아파트,45584,2,969928.9856,1957145.824
2001,아파트,45585,2,969918.4343,1957077.633
2001,아파트,45586,2,969758.0081,1956840.438
2001,아파트,45587,2,969990.0395,1957251.157
2001,아파트,45588,2,970167.9536,1957057.361
2001,아파트,45589,2,969937.7152,1957203.55
2001,아파트,45591,2,969720.2427,1956914.654
2001,아파트,45592,2,969982.8415,1956842.315
2001,아파트,45615,2,970069.9778,1957182.406
2001,아파트,45617,2,970177.098,1956931.848
2001,아파트,45593,2,970270.0969,1956952.334
2001,아파트,45594,2,970333.5355,1957129.309
2001,아파트,45596,2,970132.8059,1956918.446
2001,아파트,45597,2,970108.7313,1956857.394
2001,아파트,45598,2,970045.4762,1956825.217
2001,아파트,45599,2,970215.4597,1956963.969
2001,아파트,45600,2,969872.6461,1957029.291
2001,아파트,45602,2,970048.0263,1957120.173
2001,아파트,45603,2,969798.1614,1956761.983
2001,아파트,45604,2,970257.5974,1957092.4
2001,아파트,45606,2,970070.6776,1956929.07
2001,아파트,45607,2,969700.3709,1956865.472
2001,아파트,45608,2,970191.7276,1957112.056
2001,아파트,45609,2,970010.7288,1956898.71
2001,아파트,45611,2,969925.285,1956841.924
2001,아파트,45528,2,969714.6035,1956788.434
2001,아파트,45539,2,970095.3945,1957136.795
2001,아파트,45610,2,969928.7476,1956846.141
2001,아파트,45618,2,970178.5096,1956936.298
2001,아파트,45485,2,970028.9545,1956827.029
2001,아파트,45427,2,970118.6838,1956926.318
2001,아파트,45402,2,969659.0586,1956898.792
2001,아파트,45444,2,969899.1336,1957078.842
2001,아파트,45467,2,969846.4384,1956759.684
2001,아파트,45458,2,970065.903,1957278.929
2001,아파트,45478,2,969984.6464,1956858.969
2001,아파트,45548,2,970013.8201,1956859.216
2001,아파트,45464,2,970279.9524,1957047.074
2001,아파트,45428,2,970117.8088,1957111.206
2001,아파트,45416,2,969853.5683,1957084.409
2001,아파트,45513,2,970219.3473,1957204.984
2001,아파트,45601,2,970217.4801,1957170.762
2001,아파트,45549,2,970197.1647,1957081.744
2001,아파트,45574,2,970276.074,1957147.631
2001,아파트,45451,2,970188.2373,1956921.615
2001,아파트,45415,2,970099.8783,1956775.623
2001,아파트,45434,2,970131.4141,1956901.3
2001,아파트,45590,2,969984.1513,1957112.098
2001,아파트,45561,2,970173.4616,1956909.696
2001,아파트,45484,2,970170.5589,1956839.012
2001,아파트,45466,2,969962.7267,1956802.061
2001,아파트,45518,2,969756.2492,1956823.078
2001,아파트,45412,2,970228.8951,1956955.24
2001,아파트,45406,2,969921.4558,1956764.752
2001,아파트,45476,2,969997.4651,1956834.045
2001,아파트,45503,2,970117.2232,1956871.784
2001,아파트,45495,2,970053.9271,1956839.728
2001,아파트,45437,2,970226.5265,1956840.59
2001,아파트,45447,2,970182.1466,1957048.894
2001,아파트,45535,2,970224.4403,1957217.89
2001,아파트,45538,2,970178.0468,1956899.683
2001,아파트,45501,2,969793.9093,1956726.121
2001,아파트,45516,2,969708.8575,1956879.858
2001,아파트,45405,2,969817.955,1956703.895
2001,아파트,45421,2,969684.1284,1956867.826
2001,아파트,45489,2,970194.2103,1956794.34
2001,아파트,45557,2,970052.2699,1956969.423
2001,아파트,45595,2,970294.6692,1957007.488
2001,아파트,45605,2,970058.8389,1956878.657
2001,아파트,45443,2,970271.685,1957084.1
2001,아파트,45460,2,970094.844,1956753.204
2001,아파트,45477,2,969806.9382,1956837.453
2001,아파트,45531,2,970003.0,1957261.488
2001,아파트,45550,2,970283.738,1957186.395
2001,아파트,45616,2,970155.7814,1956949.751
2001,아파트,45534,2,970237.1931,1957214.284
2001,아파트,45470,2,969837.8516,1956853.062
2001,아파트,45500,2,969954.4536,1957201.694
2001,아파트,45532,2,969745.7565,1956701.987
2001,아파트,45551,2,970309.8652,1957103.462
2001,아파트,45582,2,969852.9345,1957107.44
2001,아파트,45410,2,969983.8573,1957149.74
2001,아파트,45440,2,969844.3577,1957102.554
2001,아파트,45454,2,970079.2461,1956903.329
2001,아파트,45474,2,970060.8882,1956894.718
2001,아파트,45480,2,970026.9597,1956896.922
2001,아파트,45525,2,970207.3353,1957110.326
2001,아파트,45493,2,970002.4097,1956884.631
2001,아파트,45519,2,970057.9127,1957259.42
2001,아파트,45419,2,970183.2272,1957097.953
2001,아파트,45508,2,969929.1717,1957188.892
2001,아파트,45430,2,970112.3131,1956751.557
2001,아파트,45542,2,969846.8045,1956968.027
2001,아파트,45576,2,969848.9091,1956893.998
2001,아파트,45614,2,970077.9121,1957189.745
2001,아파트,45483,2,970060.5945,1956728.436
2001,아파트,45494,2,970050.5663,1956749.897
2001,아파트,45496,2,970256.9474,1957149.367
2001,아파트,45497,2,970122.6191,1956730.444
2001,아파트,45498,2,969888.1574,1956796.346
2001,아파트,45486,2,969937.1892,1957150.2
2001,아파트,45487,2,969946.5632,1957131.866
2001,아파트,45488,2,970216.649,1956980.519
2001,아파트,45490,2,970072.8719,1956870.587
2001,아파트,45491,2,969983.2439,1957046.87
2001,아파트,45492,2,970181.9892,1956818.246
2001,아파트,45403,2,969696.4433,1956815.652
2001,아파트,45404,2,970326.9991,1957167.719
2001,아파트,45407,2,970222.7269,1957078.719
2001,아파트,45408,2,970004.1896,1957057.998
2001,아파트,45409,2,969792.2814,1956866.253
2001,아파트,45411,2,970165.6853,1956753.037
2001,아파트,45413,2,969859.0436,1957021.795
2001,아파트,45414,2,970205.9435,1957034.668
2001,아파트,45417,2,970034.855,1957173.155
2001,아파트,45418,2,970215.6253,1956861.484
2001,아파트,45420,2,969796.0799,1956745.57
2001,아파트,45422,2,970253.3815,1956953.887
2001,아파트,45423,2,969992.5488,1957126.419
2001,아파트,45481,2,970204.1315,1956772.608
2001,아파트,45482,2,969927.9805,1957168.515
2001,아파트,45424,2,970059.4605,1957055.84
2001,아파트,45425,2,969744.0249,1956803.315
2001,아파트,45426,2,970259.3261,1957108.384
2001,아파트,45429,2,969891.7979,1957165.802
2001,아파트,45431,2,970319.4844,1957137.749
2001,아파트,45432,2,970235.4599,1957049.831
2001,아파트,45433,2,970238.758,1956816.576
2001,아파트,45435,2,970280.7476,1957015.431
2001,아파트,45436,2,969834.4337,1956991.419
2001,아파트,45438,2,969783.8357,1956769.733
2001,아파트,45439,2,969914.8511,1956892.316
2001,아파트,45441,2,969967.7053,1957113.605
2001,아파트,45442,2,969812.0068,1957123.038
2001,아파트,45445,2,969869.669,1957046.816
2001,아파트,45446,2,970293.6977,1956990.556
2001,아파트,45448,2,969953.5065,1956902.018
2001,아파트,45449,2,969924.3377,1957091.66
2001,아파트,45450,2,970152.7852,1956793.268
2001,아파트,45452,2,969835.457,1957120.792
2001,아파트,45453,2,969928.6704,1957030.699
2001,아파트,45455,2,970331.8155,1957113.212
2001,아파트,45456,2,970141.1844,1957018.462
2001,아파트,45457,2,970214.5574,1956812.051
2001,아파트,45459,2,970238.1595,1957010.201
2001,아파트,45461,2,970341.2779,1957062.191
2001,아파트,45462,2,970070.5796,1956751.846
2001,아파트,66794,2,969640.9485,1956988.06
2001,아파트,66795,2,969617.6316,1956961.636
2001,아파트,66796,2,969580.9761,1956921.902
2001,아파트,66797,2,969607.0213,1956869.565
2001,아파트,66798,2,969622.8701,1956820.891
2001,아파트,66799,2,969570.5411,1956834.505
2001,아파트,66584,2,968620.183,1961248.778
2001,아파트,66581,2,968614.1028,1961179.159
2001,아파트,66582,2,968560.9744,1961177.613
2001,아파트,66585,2,968571.6844,1961310.274
2001,아파트,66586,2,968496.0471,1961162.091
2001,아파트,66580,2,968586.0479,1961126.644
2001,아파트,66583,2,968519.4064,1961252.152
2001,아파트,44084,2,968800.1545,1961293.681
2001,아파트,44085,2,968735.4996,1961163.418
2001,아파트,44087,2,968772.1045,1961194.094
2001,아파트,44088,2,968821.9314,1961179.41
2001,아파트,44089,2,968845.1775,1961266.14
2001,아파트,44090,2,968808.4893,1961232.822
2001,아파트,44095,2,968731.9694,1961217.598
2001,아파트,44086,2,968699.2119,1961193.877
2001,아파트,44050,2,968749.2793,1961505.532
2001,아파트,44052,2,968753.2142,1961569.653
2001,아파트,44053,2,968731.3339,1961608.726
2001,아파트,44054,2,968746.7419,1961653.265
2001,아파트,44051,2,968717.7848,1961541.989
2001,아파트,44055,2,968765.4914,1961631.866
2001,아파트,44056,2,968734.3415,1961666.823
2001,아파트,44014,2,968776.6369,1961822.61
2001,아파트,44016,2,968831.5495,1961870.925
2001,아파트,44017,2,968893.869,1961866.809
2001,아파트,44015,2,968844.5693,1961931.727
2001,아파트,44003,2,968794.9474,1962013.508
2001,아파트,44007,2,968833.5802,1961996.967
2001,아파트,44008,2,968756.0707,1961918.972
2001,아파트,44004,2,968829.233,1962027.267
2001,아파트,43999,2,968784.9376,1962225.249
2001,아파트,44000,2,968810.8,1962179.396
2001,아파트,44002,2,968763.5821,1962164.742
2001,아파트,44001,2,968809.6432,1962120.293
2001,아파트,44104,2,968763.1096,1962109.789
2001,아파트,9900,2,982840.2226,1962388.659
2001,아파트,9899,2,982835.4936,1962449.211
2001,아파트,9897,2,982762.0337,1962427.606
2001,아파트,9902,2,982709.3057,1962380.618
2001,아파트,9898,2,982766.0632,1962378.369
2001,아파트,9903,2,982897.0259,1962450.742
2001,아파트,9901,2,982706.224,1962426.461
2001,아파트,9702,2,982668.8953,1961465.613
2001,아파트,21748,2,982187.6215,1962110.903
2001,아파트,21749,2,982050.9302,1962172.969
2001,아파트,21751,2,982089.166,1962075.757
2001,아파트,21752,2,982103.1199,1962182.834
2001,아파트,21753,2,981992.8239,1962151.387
2001,아파트,21754,2,982015.1393,1962106.687
2001,아파트,21758,2,982148.772,1962071.954
2001,아파트,21759,2,982030.7741,1962056.172
2001,아파트,21760,2,982107.1105,1962022.464
2001,아파트,21761,2,982046.6918,1962005.781
2001,아파트,21757,2,982145.6362,1962147.802
2001,아파트,21750,2,982076.8109,1962128.021
2001,아파트,41918,2,982593.7907,1962064.317
2001,아파트,41913,2,982682.6683,1962125.869
2001,아파트,41914,2,982673.4156,1962067.503
2001,아파트,41920,2,982627.2145,1962172.942
2001,아파트,41915,2,982709.6905,1962060.384
2001,아파트,41919,2,982610.4566,1962118.138
2001,아파트,439,2,971875.1637,1968396.815
2001,아파트,436,2,971910.0125,1968346.591
2001,아파트,438,2,971819.3301,1968312.381
2001,아파트,437,2,971829.6792,1968357.757
2001,아파트,426,2,972070.2172,1968451.128
2001,아파트,428,2,972103.2245,1968527.19
2001,아파트,429,2,972101.4207,1968478.348
2001,아파트,431,2,972060.6449,1968543.317
2001,아파트,434,2,972028.9641,1968515.835
2001,아파트,427,2,972106.6879,1968583.423
2001,아파트,432,2,972016.7742,1968474.369
2001,아파트,430,2,972023.2831,1968424.561
2001,아파트,433,2,971975.2842,1968468.911
2001,아파트,41072,2,971588.498,1968713.149
2001,아파트,41071,2,971500.4156,1968699.493
2001,아파트,41068,2,971480.8218,1968660.867
2001,아파트,41069,2,971529.6289,1968665.01
2001,아파트,41067,2,971437.3293,1968648.401
2001,아파트,41070,2,971565.7855,1968696.073
2001,아파트,41073,2,971536.8666,1968730.936
2001,아파트,44254,2,973336.7596,1971177.342
2001,아파트,44255,2,973335.441,1971105.144
2001,아파트,44257,2,973398.329,1971099.945
2001,아파트,44258,2,973459.3121,1971172.671
2001,아파트,44259,2,973456.4009,1971095.058
2001,아파트,44260,2,973535.6636,1971170.073
2001,아파트,44261,2,973536.5653,1971091.824
2001,아파트,44262,2,973598.7286,1971183.175
2001,아파트,44263,2,973595.7218,1971106.26
2001,아파트,44264,2,973390.7759,1971021.578
2001,아파트,44266,2,973536.8754,1971016.693
2001,아파트,44267,2,973590.5968,1971026.945
2001,아파트,44253,2,973401.0527,1971186.663
2001,아파트,44265,2,973452.3855,1971017.149
2001,아파트,44256,2,973331.339,1971035.072
2001,아파트,44246,2,973529.6071,1971312.163
2001,아파트,44252,2,973632.0988,1971309.003
2001,아파트,44248,2,973644.6661,1971354.101
2001,아파트,44247,2,973580.9904,1971270.138
2001,아파트,44250,2,973590.9015,1971340.264
2001,아파트,44251,2,973627.2508,1971260.574
2001,아파트,44245,2,973529.3689,1971260.861
2001,아파트,21745,2,982629.8331,1961769.087
2001,아파트,21741,2,982571.3739,1961776.077
2001,아파트,21743,2,982597.3673,1961906.451
2001,아파트,21744,2,982634.8455,1961830.157
2001,아파트,21736,2,982643.5939,1961892.9
2001,아파트,21738,2,982537.6177,1961914.911
2001,아파트,21739,2,982501.5596,1961788.149
2001,아파트,21740,2,982518.484,1961850.416
2001,아파트,21737,2,982580.6174,1961841.973
2001,아파트,21627,2,982854.9381,1962518.6
2001,아파트,21628,2,982781.3928,1962500.721
2001,아파트,21630,2,982853.1974,1962563.526
2001,아파트,21633,2,982847.4219,1962608.294
2001,아파트,21634,2,982771.5679,1962606.39
2001,아파트,21631,2,982771.247,1962552.791
2001,아파트,11936,2,982548.1332,1963001.56
2001,아파트,21664,2,982351.8447,1963101.206
2001,아파트,21666,2,982402.4597,1963206.852
2001,아파트,21668,2,982443.2587,1963239.502
2001,아파트,21670,2,982360.1442,1963157.072
2001,아파트,12095,2,982467.4683,1964482.149
2001,아파트,12098,2,982336.935,1964431.423
2001,아파트,12099,2,982308.8891,1964392.814
2001,아파트,12100,2,982346.9528,1964370.544
2001,아파트,12101,2,982385.6035,1964414.773
2001,아파트,12102,2,982426.6977,1964462.535
2001,아파트,12096,2,982386.8485,1964507.59
2001,아파트,12097,2,982356.6464,1964466.749
2001,아파트,12094,2,982487.7235,1964473.328
2001,아파트,10031,2,971848.4088,1961832.025
2001,아파트,10026,2,971832.2248,1961780.543
2001,아파트,10028,2,971924.8088,1961826.127
2001,아파트,10029,2,971910.5098,1961793.138
2001,아파트,10030,2,971977.0089,1961798.38
2001,아파트,10027,2,971956.7638,1961771.695
2001,아파트,10032,2,971834.3634,1961809.969
2001,아파트,9725,2,984323.1373,1962298.332
2001,아파트,9726,2,984320.5282,1962351.793
2001,아파트,9724,2,984311.4607,1962410.933
2001,아파트,9723,2,984312.5987,1962481.245
2001,아파트,21336,2,982387.4848,1959875.93
2001,아파트,21338,2,982344.1868,1959906.723
2001,아파트,21335,2,982341.3507,1959848.583
2001,아파트,21337,2,982291.6283,1959925.497
2001,아파트,21334,2,982427.7018,1959851.904
2001,아파트,21339,2,982363.5086,1959836.537
2001,아파트,21291,2,982876.3303,1960057.394
2001,아파트,21293,2,982784.9112,1960022.784
2001,아파트,21295,2,982796.0057,1960060.822
2001,아파트,21294,2,982794.081,1960085.167
2001,아파트,21292,2,982861.9049,1960022.813
2001,아파트,21298,2,982874.3635,1959985.18
2001,아파트,21290,2,982929.9462,1959989.664
2001,아파트,9528,2,982608.4671,1960074.179
2001,아파트,9527,2,982538.2066,1960076.878
2001,아파트,23211,2,982495.8525,1960135.021
2001,아파트,23213,2,982463.2375,1960078.334
2001,아파트,23214,2,982556.4575,1960019.655
2001,아파트,9515,2,982821.6388,1960234.964
2001,아파트,9516,2,982831.5134,1960192.103
2001,아파트,9507,2,982752.9882,1960358.566
2001,아파트,9508,2,982761.1022,1960304.97
2001,아파트,9517,2,982766.9463,1960194.595
2001,아파트,9514,2,982766.5852,1960245.974
2001,아파트,9513,2,982808.9872,1960296.449
2001,아파트,18860,2,982641.1769,1961128.172
2001,아파트,18861,2,982672.1296,1961096.18
2001,아파트,18862,2,982647.9679,1961052.015
2001,아파트,18864,2,982660.8422,1960987.027
2001,아파트,18867,2,982621.3355,1960922.606
2001,아파트,18868,2,982610.4717,1960977.017
2001,아파트,18869,2,982612.0216,1961091.528
2001,아파트,18870,2,982582.7853,1961116.405
2001,아파트,18871,2,982597.496,1961041.918
2001,아파트,18863,2,982690.2294,1961026.844
2001,아파트,18866,2,982693.4363,1960959.881
2001,아파트,64993,2,965845.9706,1961129.98
2001,아파트,64992,2,965877.3028,1961083.269
2001,아파트,64994,2,965803.8887,1961152.064
2001,아파트,64995,2,965767.9832,1961199.218
2001,아파트,64996,2,965740.2072,1961154.139
2001,아파트,64997,2,965713.22,1961109.663
2001,아파트,64999,2,965862.6185,1960996.971
2001,아파트,64998,2,965825.9867,1961038.481
2001,아파트,65000,2,965802.0911,1960955.354
2001,아파트,65001,2,965768.0878,1961007.977
2001,아파트,65002,2,965733.9749,1961058.819
2001,아파트,65003,2,965686.6014,1961025.777
2001,아파트,65004,2,965720.746,1960975.998
2001,아파트,65005,2,965754.3644,1960925.614
2001,아파트,64991,2,965917.5108,1961045.59
2001,아파트,72078,2,966902.2655,1962400.504
2001,아파트,72079,2,966935.5364,1962339.843
2001,아파트,72080,2,967022.4947,1962365.457
2001,아파트,72082,2,967016.6224,1962445.975
2001,아파트,72083,2,966980.6088,1962429.659
2001,아파트,62525,2,966991.6709,1962561.948
2001,아파트,62526,2,967003.2947,1962517.322
2001,아파트,62527,2,966939.0505,1962504.589
2001,아파트,62519,2,966868.3629,1962467.267
2001,아파트,62521,2,966826.7369,1962563.371
2001,아파트,62520,2,966848.1098,1962514.429
2001,아파트,62523,2,966905.1978,1962591.092
2001,아파트,62524,2,966982.7735,1962610.945
2001,아파트,33488,2,975145.503,1954283.975
2001,아파트,33544,2,975539.4008,1954413.139
2001,아파트,33536,2,975322.8294,1954324.82
2001,아파트,33538,2,975408.8564,1954304.833
2001,아파트,33539,2,975406.1355,1954373.57
2001,아파트,33540,2,975470.9011,1954337.868
2001,아파트,33541,2,975522.7591,1954358.725
2001,아파트,33542,2,975546.1736,1954323.114
2001,아파트,33501,2,975200.6218,1954312.749
2001,아파트,33502,2,975175.5473,1954326.997
2001,아파트,33508,2,975263.9529,1954335.589
2001,아파트,33510,2,975334.0173,1954391.183
2001,아파트,33513,2,975502.2956,1954406.473
2001,아파트,33522,2,975330.0063,1954197.373
2001,아파트,33523,2,975336.7143,1954186.066
2001,아파트,33524,2,975361.614,1954218.094
2001,아파트,33525,2,975423.5568,1954247.94
2001,아파트,33528,2,975353.2532,1954287.605
2001,아파트,33530,2,975483.2629,1954283.08
2001,아파트,33495,2,975164.7332,1954320.641
2001,아파트,33496,2,975158.7834,1954317.331
2001,아파트,33497,2,975189.3287,1954335.48
2001,아파트,33500,2,975178.37,1954328.543
2001,아파트,33490,2,975186.2295,1954266.893
2001,아파트,33543,2,975566.4794,1954370.761
2001,아파트,33438,2,975374.1271,1954403.745
2001,아파트,33492,2,975251.7291,1954291.102
2001,아파트,33506,2,975170.3275,1954323.852
2001,아파트,33537,2,975334.3865,1954276.036
2001,아파트,33498,2,975183.3891,1954331.209
2001,아파트,33520,2,975467.0895,1954420.161
2001,아파트,33517,2,975470.6324,1954392.693
2001,아파트,53460,2,977026.7408,1960411.999
2001,아파트,53461,2,976989.8919,1960384.386
2001,아파트,53462,2,977103.8071,1960477.824
2001,아파트,53455,2,977144.5195,1960427.916
2001,아파트,53459,2,977089.3356,1960404.683
2001,아파트,53450,2,977051.3609,1960363.121
2001,아파트,53452,2,976995.2071,1960350.359
2001,아파트,53453,2,977144.139,1960460.271
2001,아파트,53454,2,977062.9769,1960455.954
2001,아파트,53457,2,977089.6386,1960435.809
2001,아파트,53458,2,977087.7365,1960433.975
2001,아파트,53447,2,977084.503,1960369.8
2001,아파트,53448,2,977018.4792,1960364.992
2001,아파트,53449,2,977012.0718,1960364.424
2001,아파트,53451,2,977028.2288,1960337.955
2001,아파트,53426,2,976990.7184,1960612.304
2001,아파트,53427,2,977074.9811,1960606.013
2001,아파트,53429,2,977146.1601,1960596.16
2001,아파트,53432,2,976950.9626,1960582.032
2001,아파트,53437,2,977028.9209,1960566.757
2001,아파트,53440,2,976952.7313,1960658.34
2001,아파트,53443,2,977113.1173,1960636.993
2001,아파트,53415,2,976987.5565,1960537.737
2001,아파트,53422,2,977034.9959,1960503.791
2001,아파트,53438,2,977108.2052,1960564.292
2001,아파트,53424,2,976913.7,1960627.022
2001,아파트,53434,2,976983.5171,1960590.926
2001,아파트,53441,2,976978.0821,1960666.795
2001,아파트,53442,2,976978.767,1960660.215
2001,아파트,53425,2,977121.3218,1960627.313
2001,아파트,53412,2,977083.4387,1960563.961
2001,아파트,53428,2,977115.4598,1960613.088
2001,아파트,53481,2,977404.6817,1960585.184
2001,아파트,53482,2,977245.1432,1960585.43
2001,아파트,53493,2,977352.4216,1960634.47
2001,아파트,53474,2,977296.4867,1960609.085
2001,아파트,53491,2,977403.0827,1960656.449
2001,아파트,53471,2,977293.0056,1960533.542
2001,아파트,53479,2,977330.4996,1960593.935
2001,아파트,53484,2,977211.6398,1960581.874
2001,아파트,53492,2,977340.3868,1960645.274
2001,아파트,53472,2,977277.1691,1960500.481
2001,아파트,53473,2,977399.1269,1960629.645
2001,아파트,53475,2,977261.2207,1960610.098
2001,아파트,8192,2,971914.8577,1968654.505
2001,아파트,8194,2,971965.4844,1968653.558
2001,아파트,8193,2,971956.4349,1968707.419
2001,아파트,8109,2,972611.5862,1969561.288
2001,아파트,8111,2,972596.9097,1969453.192
2001,아파트,8112,2,972597.0178,1969502.661
2001,아파트,8113,2,972567.6057,1969561.652
2001,아파트,8108,2,972585.676,1969431.34
2001,아파트,2001,2,972296.3177,1968712.731
2001,아파트,2002,2,972489.6448,1968995.211
2001,아파트,2003,2,972329.1639,1968763.533
2001,아파트,2004,2,972367.607,1968828.779
2001,아파트,2008,2,972406.7824,1968895.114
2001,아파트,2009,2,972446.0527,1968949.287
2001,아파트,24629,2,972215.9026,1968839.837
2001,아파트,24628,2,972209.8766,1968866.327
2001,아파트,6992,2,971771.3469,1962235.917
2001,아파트,6993,2,971745.6965,1962310.882
2001,아파트,6995,2,971662.7081,1962232.197
2001,아파트,6998,2,971683.8401,1962346.88
2001,아파트,6999,2,971716.3269,1962251.004
2001,아파트,7000,2,971817.4857,1962281.101
2001,아파트,7001,2,971866.4215,1962242.409
2001,아파트,6994,2,971672.7735,1962299.064
2001,아파트,6996,2,971638.4906,1962231.865
2001,아파트,7002,2,971815.2378,1962222.615
2001,아파트,7284,2,974157.0962,1964279.045
2001,아파트,7418,2,974314.7294,1964262.183
2001,아파트,7285,2,974172.7672,1964308.613
2001,아파트,7409,2,974190.575,1964328.939
2001,아파트,7410,2,974304.8884,1964303.586
