건물용도코드,건물종류,건물일련번호,가점척도,lon,lat
1001,단독주택,11146,0,971927.2228,1957697.653
1001,단독주택,11132,0,971938.3701,1957715.067
1001,단독주택,11110,0,971918.6724,1957702.804
1001,단독주택,11118,0,971921.5982,1957712.208
1001,단독주택,11049,0,972054.8319,1957797.563
1001,단독주택,11048,0,972046.5564,1957794.946
1001,단독주택,11063,0,972065.5583,1957885.094
1001,단독주택,11054,0,972051.0785,1957864.981
1001,단독주택,11053,0,972059.6181,1957875.681
1001,단독주택,75616,0,972066.576,1957899.343
1001,단독주택,57240,0,972071.4303,1957967.577
1001,단독주택,11108,0,972086.6816,1957966.484
1001,단독주택,11107,0,972106.7865,1957979.596
1001,단독주택,11106,0,972111.9473,1957984.195
1001,단독주택,11105,0,972128.1604,1957976.468
1001,단독주택,11097,0,972237.138,1958111.122
1001,단독주택,11096,0,972225.415,1958108.537
1001,단독주택,11098,0,972240.8355,1958127.614
1001,단독주택,11080,0,972397.8335,1958233.845
1001,단독주택,11081,0,972448.816,1958270.895
1001,단독주택,11084,0,972432.3553,1958249.035
1001,단독주택,11089,0,972394.4192,1958314.949
1001,단독주택,11088,0,972388.5578,1958326.65
1001,단독주택,11090,0,972386.7794,1958313.883
1001,단독주택,10985,0,972414.8585,1958348.332
1001,단독주택,10992,0,972415.3349,1958359.654
1001,단독주택,10986,0,972406.7772,1958352.485
1001,단독주택,10987,0,972398.5991,1958340.483
1001,단독주택,10988,0,972392.6585,1958341.993
1001,단독주택,10990,0,972422.7948,1958357.509
1001,단독주택,10991,0,972403.8045,1958335.89
1001,단독주택,10989,0,972389.6565,1958336.065
1001,단독주택,10993,0,972429.9227,1958365.703
1001,단독주택,11085,0,972464.9736,1958318.991
1001,단독주택,11086,0,972470.2587,1958308.794
1001,단독주택,10979,0,972627.6257,1958615.543
1001,단독주택,10978,0,972616.9009,1958607.367
1001,단독주택,10980,0,972619.3956,1958616.373
1001,단독주택,11011,0,972660.2558,1958563.693
1001,단독주택,11012,0,972653.0293,1958559.901
1001,단독주택,11010,0,972685.7999,1958572.35
1001,단독주택,11009,0,972674.2596,1958560.235
1001,단독주택,10969,0,972684.1824,1958658.13
1001,단독주택,10971,0,972671.1478,1958648.378
1001,단독주택,10970,0,972679.1256,1958653.204
1001,단독주택,10957,0,972774.306,1958780.084
1001,단독주택,10968,0,972791.7465,1958784.307
1001,단독주택,10959,0,972745.8006,1958758.063
1001,단독주택,10958,0,972739.1147,1958749.497
1001,단독주택,10960,0,972742.4647,1958754.044
1001,단독주택,10955,0,972799.9872,1958807.713
1001,단독주택,10956,0,972792.234,1958794.081
1001,단독주택,10967,0,972811.2681,1958822.9
1001,단독주택,10943,0,972824.9021,1958831.551
1001,단독주택,10944,0,972830.7138,1958848.154
1001,단독주택,10942,0,972839.0725,1958854.006
1001,단독주택,10941,0,972833.8737,1958861.994
1001,단독주택,10965,0,972799.011,1958890.99
1001,단독주택,10961,0,972728.1836,1959040.207
1001,단독주택,10962,0,972736.682,1959031.578
1001,단독주택,10963,0,972746.338,1959023.016
1001,단독주택,10966,0,972808.2394,1958912.667
1001,단독주택,10964,0,972757.7045,1959016.976
1001,단독주택,10945,0,972875.8547,1958924.539
1001,단독주택,18889,0,972867.8175,1958916.359
1001,단독주택,10949,0,972869.2409,1958861.487
1001,단독주택,39015,0,972950.5844,1958824.547
1001,단독주택,39013,0,973026.9746,1958860.588
1001,단독주택,39008,0,973113.2864,1958942.386
1001,단독주택,39009,0,973123.7152,1958937.414
1001,단독주택,39021,0,973138.4315,1958976.821
1001,단독주택,39026,0,973151.0578,1958992.95
1001,단독주택,39027,0,973186.859,1958998.351
1001,단독주택,39007,0,973169.3192,1959004.878
1001,단독주택,39020,0,973158.9778,1958974.636
1001,단독주택,39024,0,973185.6304,1958936.982
1001,단독주택,39023,0,973196.2384,1958936.362
1001,단독주택,39025,0,973194.851,1958930.943
1001,단독주택,39022,0,973212.2685,1958941.231
1001,단독주택,10940,0,972973.1043,1958897.041
1001,단독주택,10939,0,972982.6874,1958910.531
1001,단독주택,10938,0,972986.5112,1958916.084
1001,단독주택,10953,0,972924.5592,1958956.097
1001,단독주택,10937,0,973025.5136,1958913.33
1001,단독주택,10929,0,973006.613,1958953.584
1001,단독주택,10916,0,972983.3705,1959044.392
1001,단독주택,10915,0,973004.2963,1959039.239
1001,단독주택,10919,0,973011.6049,1959075.185
1001,단독주택,10922,0,973025.8741,1959087.108
1001,단독주택,10927,0,973097.3079,1959060.83
1001,단독주택,10923,0,973042.3033,1959108.928
1001,단독주택,10921,0,973054.1103,1959132.892
1001,단독주택,10920,0,973077.716,1959137.116
1001,단독주택,10928,0,973140.4482,1959130.84
1001,단독주택,10924,0,973177.6404,1959125.79
1001,단독주택,10925,0,973156.8649,1959105.309
1001,단독주택,66196,0,973166.0711,1959448.774
1001,단독주택,56204,0,973513.0132,1959275.737
1001,단독주택,56205,0,973526.4195,1959268.972
1001,단독주택,10878,0,973626.5892,1959291.413
1001,단독주택,10877,0,973616.9891,1959293.448
1001,단독주택,10861,0,973638.1011,1959293.914
1001,단독주택,10869,0,973808.1063,1959337.037
1001,단독주택,10868,0,973812.5102,1959331.27
1001,단독주택,10875,0,973809.2621,1959329.596
1001,단독주택,49954,0,973931.4682,1959276.195
1001,단독주택,49953,0,973940.4973,1959284.373
1001,단독주택,49956,0,973958.9466,1959269.482
1001,단독주택,49955,0,973952.7675,1959262.969
1001,단독주택,10851,0,974029.0162,1959297.036
1001,단독주택,10838,0,974070.5738,1959401.493
1001,단독주택,10828,0,974061.4874,1959369.838
1001,단독주택,10840,0,974082.1975,1959401.199
1001,단독주택,10839,0,974085.485,1959383.917
1001,단독주택,10827,0,974058.5956,1959381.199
1001,단독주택,10854,0,974151.9993,1959303.465
1001,단독주택,10825,0,974253.0813,1959342.263
1001,단독주택,10823,0,974251.5703,1959334.799
1001,단독주택,10824,0,974265.1331,1959341.379
1001,단독주택,10826,0,974266.5229,1959334.573
1001,단독주택,10835,0,974262.0855,1959400.661
1001,단독주택,10819,0,974331.843,1959403.99
1001,단독주택,36543,0,974335.3664,1959342.858
1001,단독주택,36542,0,974333.8323,1959335.569
1001,단독주택,36545,0,974335.9707,1959331.054
1001,단독주택,36547,0,974285.9573,1959308.05
1001,단독주택,36544,0,974282.7141,1959316.119
1001,단독주택,36546,0,974282.1134,1959305.249
1001,단독주택,10786,0,974421.7413,1959353.187
1001,단독주택,10816,0,974390.349,1959425.797
1001,단독주택,10792,0,974443.436,1959396.699
1001,단독주택,10802,0,974641.0822,1959535.459
1001,단독주택,10780,0,974666.0973,1959487.892
1001,단독주택,10781,0,974664.4442,1959477.863
1001,단독주택,10783,0,974674.516,1959474.488
1001,단독주택,10912,0,974818.2259,1959401.328
1001,단독주택,10913,0,974823.3013,1959409.972
1001,단독주택,10758,0,975527.7497,1959731.38
1001,단독주택,10757,0,975510.3115,1959730.515
1001,단독주택,10742,0,975538.7337,1959786.231
1001,단독주택,10743,0,975511.3344,1959789.458
1001,단독주택,10744,0,975547.8785,1959777.107
1001,단독주택,10745,0,975550.7045,1959767.874
1001,단독주택,10749,0,975528.4587,1959773.185
1001,단독주택,10748,0,975552.0874,1959746.17
1001,단독주택,10741,0,975533.4199,1959827.646
1001,단독주택,10747,0,975534.4203,1959771.102
1001,단독주택,10750,0,975775.9141,1959705.28
1001,단독주택,10751,0,975770.4036,1959692.804
1001,단독주택,10754,0,975770.6217,1959719.944
1001,단독주택,10897,0,975768.7238,1959685.306
1001,단독주택,10755,0,975752.1602,1959687.429
1001,단독주택,10896,0,975769.4548,1959688.217
1001,단독주택,10898,0,975766.6452,1959665.255
1001,단독주택,10753,0,975782.5959,1959716.822
1001,단독주택,10752,0,975800.7437,1959715.064
1001,단독주택,10756,0,975756.5919,1959677.527
1001,단독주택,74608,0,976218.9382,1960753.123
1001,단독주택,10732,0,976549.214,1960777.434
1001,단독주택,35806,0,976532.5929,1960984.596
1001,단독주택,35818,0,976543.9176,1960994.897
1001,단독주택,35802,0,976510.7667,1961002.362
1001,단독주택,35805,0,976536.4263,1960993.931
1001,단독주택,35807,0,976522.4763,1960986.595
1001,단독주택,35809,0,976523.9805,1960978.025
1001,단독주택,35808,0,976520.0481,1960985.459
1001,단독주택,35803,0,976517.935,1960996.068
1001,단독주택,35804,0,976529.2342,1960996.332
1001,단독주택,35800,0,976496.5646,1960984.83
1001,단독주택,35819,0,976512.2803,1960959.408
1001,단독주택,35798,0,976493.3685,1960975.821
1001,단독주택,35799,0,976495.261,1960994.283
1001,단독주택,35810,0,976504.6636,1960982.083
1001,단독주택,35811,0,976507.7857,1960974.072
1001,단독주택,35817,0,976486.9718,1960971.633
1001,단독주택,35820,0,976504.6063,1960954.995
1001,단독주택,35801,0,976491.2289,1960982.937
1001,단독주택,35797,0,976490.1705,1960979.831
1001,단독주택,34042,0,976534.8586,1961030.954
1001,단독주택,34039,0,976547.8214,1961026.392
1001,단독주택,34040,0,976533.6184,1961027.185
1001,단독주택,34045,0,976544.947,1961011.445
1001,단독주택,34048,0,976523.528,1961007.558
1001,단독주택,34049,0,976551.2472,1961004.474
1001,단독주택,34046,0,976551.6111,1961020.411
1001,단독주택,34041,0,976538.2332,1961037.067
1001,단독주택,34043,0,976531.3656,1961012.453
1001,단독주택,34044,0,976538.1492,1961011.826
1001,단독주택,34047,0,976551.388,1961014.057
1001,단독주택,35777,0,976569.1456,1961125.152
1001,단독주택,35788,0,976545.6468,1961100.432
1001,단독주택,35784,0,976533.7712,1961152.365
1001,단독주택,35782,0,976534.7413,1961141.025
1001,단독주택,35783,0,976539.4998,1961137.379
1001,단독주택,35786,0,976542.8008,1961127.279
1001,단독주택,35787,0,976534.1673,1961115.6
1001,단독주택,10688,0,976509.9186,1961038.233
1001,단독주택,10681,0,976489.2754,1961055.755
1001,단독주택,10682,0,976515.7089,1961055.43
1001,단독주택,10683,0,976510.505,1961054.31
1001,단독주택,10685,0,976510.3532,1961050.826
1001,단독주택,10684,0,976506.1985,1961050.287
1001,단독주택,10687,0,976513.238,1961046.043
1001,단독주택,10686,0,976505.588,1961046.665
1001,단독주택,35779,0,976529.5439,1961084.077
1001,단독주택,35785,0,976536.7468,1961091.129
1001,단독주택,35781,0,976525.9621,1961099.794
1001,단독주택,35780,0,976524.7802,1961112.219
1001,단독주택,35792,0,976508.4568,1961092.916
1001,단독주택,35778,0,976511.5113,1961105.749
1001,단독주택,35791,0,976504.8898,1961105.41
1001,단독주택,35794,0,976489.6154,1961093.519
1001,단독주택,35795,0,976515.535,1961094.51
1001,단독주택,35796,0,976470.2024,1961088.587
1001,단독주택,35793,0,976501.6641,1961098.106
1001,단독주택,35790,0,976516.3013,1961088.592
1001,단독주택,10675,0,976671.3916,1961158.092
1001,단독주택,10676,0,976679.5653,1961156.773
1001,단독주택,10677,0,976667.9942,1961151.677
1001,단독주택,35448,0,976849.0298,1961058.282
1001,단독주택,35455,0,976929.8399,1961020.243
1001,단독주택,35454,0,976938.1623,1961009.98
1001,단독주택,10659,0,976781.7424,1961234.602
1001,단독주택,11470,0,980428.9385,1961678.697
1001,단독주택,11463,0,980679.3385,1961821.291
1001,단독주택,11466,0,980712.927,1961848.691
1001,단독주택,11467,0,980777.2091,1961806.534
1001,단독주택,11459,0,981089.8053,1962028.387
1001,단독주택,17882,0,982801.9483,1961371.386
1001,단독주택,17883,0,982799.4717,1961385.573
1001,단독주택,17881,0,982776.779,1961397.702
1001,단독주택,17877,0,982797.4707,1961395.526
1001,단독주택,17878,0,982762.4854,1961401.35
1001,단독주택,17876,0,982797.6369,1961403.97
1001,단독주택,17880,0,982776.8427,1961406.621
1001,단독주택,17879,0,982779.5401,1961418.527
1001,단독주택,18896,0,983036.1679,1961350.971
1001,단독주택,18895,0,983024.9504,1961364.436
1001,단독주택,18903,0,983048.7543,1961387.866
1001,단독주택,18904,0,983014.766,1961395.916
1001,단독주택,11423,0,982975.2099,1961253.005
1001,단독주택,11415,0,983216.4116,1961282.074
1001,단독주택,11426,0,983236.6952,1961282.989
1001,단독주택,11416,0,983248.4041,1961273.84
1001,단독주택,11411,0,983269.4699,1961280.204
1001,단독주택,20681,0,983300.4861,1961266.539
1001,단독주택,20687,0,983317.7847,1961252.118
1001,단독주택,20680,0,983299.4121,1961253.306
1001,단독주택,20688,0,983320.233,1961236.148
1001,단독주택,20678,0,983291.478,1961252.168
1001,단독주택,20686,0,983304.0547,1961231.454
1001,단독주택,20679,0,983286.5952,1961264.83
1001,단독주택,20689,0,983272.12,1961267.32
1001,단독주택,59371,0,983322.9222,1961203.43
1001,단독주택,20683,0,983268.4297,1961225.67
1001,단독주택,20684,0,983256.0086,1961210.226
1001,단독주택,20685,0,983246.6296,1961224.039
1001,단독주택,25456,0,984309.8678,1961508.496
1001,단독주택,11600,0,984751.9116,1961493.634
1001,단독주택,78805,0,985519.9058,1961883.098
1001,단독주택,20631,0,985584.8424,1961814.357
1001,단독주택,20632,0,985582.829,1961801.936
1001,단독주택,20636,0,985592.3644,1961800.14
1001,단독주택,20633,0,985585.7317,1961781.919
1001,단독주택,20630,0,985590.1287,1961768.119
1001,단독주택,20635,0,985581.4494,1961749.121
1001,단독주택,20629,0,985500.2291,1961534.326
1001,단독주택,11586,0,985604.4957,1961835.81
1001,단독주택,62228,0,985606.2222,1961821.994
1001,단독주택,20606,0,985605.1406,1961809.149
1001,단독주택,20607,0,985607.0648,1961769.291
1001,단독주택,20608,0,985615.2012,1961772.775
1001,단독주택,11565,0,986401.1828,1962053.553
1001,단독주택,11564,0,986405.4458,1962078.558
1001,단독주택,20574,0,986608.5373,1961933.675
1001,단독주택,77746,0,986697.8875,1961797.253
1001,단독주택,20570,0,986736.1783,1961832.811
1001,단독주택,79590,0,986838.4275,1961712.792
1001,단독주택,20569,0,986946.1368,1961773.373
1001,단독주택,11559,0,986469.9866,1962069.264
1001,단독주택,11560,0,986486.5911,1962055.072
1001,단독주택,20561,0,986608.4753,1962014.307
1001,단독주택,20490,0,986843.955,1962234.898
1001,단독주택,20489,0,986860.0922,1962247.464
1001,단독주택,20492,0,986898.7078,1962255.319
1001,단독주택,20475,0,986878.117,1962146.46
1001,단독주택,20485,0,986860.2999,1962138.409
1001,단독주택,20476,0,986878.849,1962131.67
1001,단독주택,20482,0,986878.5811,1962075.344
1001,단독주택,20483,0,986872.4325,1962052.377
1001,단독주택,20484,0,986882.7888,1962037.344
1001,단독주택,28055,0,987197.4168,1962478.344
1001,단독주택,63094,0,987169.6831,1962474.082
1001,단독주택,19362,0,987290.9959,1962504.258
1001,단독주택,19366,0,987268.2529,1962501.772
1001,단독주택,19363,0,987310.0836,1962527.097
1001,단독주택,81938,0,987280.9595,1962526.376
1001,단독주택,81939,0,987276.2164,1962516.765
1001,단독주택,19365,0,987261.0598,1962524.987
1001,단독주택,13510,0,987225.0001,1962504.471
1001,단독주택,19367,0,987227.5626,1962524.753
1001,단독주택,20493,0,987597.0656,1962475.448
1001,단독주택,11530,0,987486.0881,1962552.421
1001,단독주택,20495,0,987476.3953,1962638.279
1001,단독주택,20496,0,987401.3891,1962548.111
1001,단독주택,70436,0,987587.1844,1962801.363
1001,단독주택,11518,0,987785.1053,1962761.339
1001,단독주택,18148,0,987909.1348,1962709.538
1001,단독주택,18147,0,987908.6555,1962746.3
1001,단독주택,18151,0,987925.6527,1962754.174
1001,단독주택,18143,0,987965.4335,1962768.581
1001,단독주택,18150,0,987916.0405,1962785.224
1001,단독주택,18153,0,987946.481,1962847.316
1001,단독주택,18134,0,987989.7487,1962574.812
1001,단독주택,70723,0,987881.4266,1962619.694
1001,단독주택,18139,0,987815.5313,1962626.917
1001,단독주택,18140,0,987799.4129,1962631.305
1001,단독주택,18129,0,988152.7819,1962618.031
1001,단독주택,18131,0,988198.8514,1962576.499
1001,단독주택,23185,0,988447.6409,1962657.728
1001,단독주택,11506,0,988854.7906,1963519.167
1001,단독주택,10324,0,969745.7681,1964685.577
1001,단독주택,24553,0,969809.4084,1964939.51
1001,단독주택,24551,0,969796.0894,1964953.504
1001,단독주택,73667,0,970461.2212,1964708.934
1001,단독주택,2583,0,970025.331,1965004.362
1001,단독주택,10283,0,970179.9163,1965396.575
1001,단독주택,10285,0,970237.7169,1965464.101
1001,단독주택,24472,0,970185.8435,1965530.795
1001,단독주택,24474,0,970156.208,1965548.403
1001,단독주택,24477,0,970114.0734,1965530.991
1001,단독주택,24478,0,970107.0993,1965512.674
1001,단독주택,10298,0,970209.5903,1965663.859
1001,단독주택,10297,0,970220.9541,1965680.883
1001,단독주택,24489,0,970192.6868,1965674.42
1001,단독주택,24490,0,970173.0699,1965674.607
1001,단독주택,10299,0,970225.7902,1965714.15
1001,단독주택,24494,0,970304.1658,1965720.431
1001,단독주택,24495,0,970306.2857,1965702.417
1001,단독주택,24496,0,970307.6765,1965687.988
1001,단독주택,24499,0,970321.2389,1965681.272
1001,단독주택,24500,0,970315.3275,1965667.623
1001,단독주택,24501,0,970313.1694,1965589.88
1001,단독주택,10252,0,970096.8288,1966301.218
1001,단독주택,10254,0,970085.7581,1966323.758
1001,단독주택,10253,0,970093.8438,1966353.291
1001,단독주택,10236,0,970635.0786,1967199.612
1001,단독주택,10220,0,971088.8125,1967636.833
1001,단독주택,24907,0,972837.1859,1970182.64
1001,단독주택,10188,0,973167.1658,1970309.927
1001,단독주택,10179,0,973182.0452,1970413.826
1001,단독주택,10175,0,973100.7505,1970814.299
1001,단독주택,24546,0,973745.8552,1971987.228
1001,단독주택,24547,0,973759.2786,1971984.589
1001,단독주택,10432,0,973860.4916,1971980.721
1001,단독주택,23398,0,974034.3951,1972082.746
1001,단독주택,23396,0,974050.5396,1972118.622
1001,단독주택,10404,0,974124.5065,1972037.971
1001,단독주택,23401,0,974132.6164,1972050.463
1001,단독주택,23403,0,974138.4649,1972071.887
1001,단독주택,23402,0,974116.5941,1972062.121
1001,단독주택,23412,0,974259.1794,1972055.819
1001,단독주택,23411,0,974270.0324,1972035.55
1001,단독주택,23408,0,974268.6711,1972016.299
1001,단독주택,23410,0,974278.3159,1971985.521
1001,단독주택,23409,0,974266.4913,1971987.018
1001,단독주택,23389,0,974202.5301,1972145.142
1001,단독주택,64309,0,974216.6815,1972159.692
1001,단독주택,23383,0,974176.6156,1972148.848
1001,단독주택,23382,0,974169.2967,1972151.409
1001,단독주택,23391,0,974187.1047,1972170.82
1001,단독주택,23394,0,974165.9573,1972160.388
1001,단독주택,23381,0,974157.7544,1972159.719
1001,단독주택,23392,0,974166.881,1972177.238
