건물용도코드,건물종류,건물일련번호,가점척도,lon,lat
14999,기타창고시설,61964,1,967475.3142,1962456.964
14999,기타창고시설,19339,1,967571.6746,1962648.149
14999,기타창고시설,71200,1,967572.2648,1962631.363
14999,기타창고시설,62033,1,967713.5993,1963046.664
14999,기타창고시설,62032,1,967704.6734,1963043.329
14999,기타창고시설,62034,1,967777.6726,1963064.785
14999,기타창고시설,61801,1,967811.2843,1964525.114
14999,기타창고시설,61795,1,967761.0853,1964516.922
14999,기타창고시설,73875,1,967737.1693,1964605.463
14999,기타창고시설,62464,1,967795.4433,1964646.585
14999,기타창고시설,63395,1,967858.3343,1964675.533
14999,기타창고시설,63396,1,967854.2742,1964661.354
14999,기타창고시설,69496,1,967874.9441,1964707.069
14999,기타창고시설,63393,1,967880.7722,1964863.174
14999,기타창고시설,17121,1,967880.1329,1964943.392
14999,기타창고시설,75341,1,967822.8467,1964956.484
14999,기타창고시설,63422,1,967889.6958,1965023.034
14999,기타창고시설,63423,1,967888.7729,1965029.416
14999,기타창고시설,63424,1,967890.16,1965016.857
14999,기타창고시설,61789,1,967794.441,1964955.521
14999,기타창고시설,69893,1,967596.8527,1965284.701
14999,기타창고시설,61785,1,967544.5278,1965810.762
14999,기타창고시설,61784,1,967541.9512,1965791.22
14999,기타창고시설,61786,1,967527.728,1965829.529
14999,기타창고시설,76159,1,967368.1172,1965994.195
14999,기타창고시설,61783,1,967457.0413,1966018.961
14999,기타창고시설,61761,1,967235.8805,1966340.794
14999,기타창고시설,61757,1,967150.8871,1966394.761
14999,기타창고시설,82927,1,967255.8335,1966389.339
14999,기타창고시설,78938,1,967316.4373,1966348.139
14999,기타창고시설,61776,1,967350.7101,1966337.14
14999,기타창고시설,61778,1,967370.9908,1966287.313
14999,기타창고시설,61777,1,967361.9428,1966312.86
14999,기타창고시설,61780,1,967365.6209,1966359.335
14999,기타창고시설,61781,1,967357.0723,1966298.112
14999,기타창고시설,61779,1,967382.1935,1966269.2
14999,기타창고시설,61744,1,966963.7253,1966526.848
14999,기타창고시설,69072,1,971199.6454,1954901.103
14999,기타창고시설,78469,1,970100.5589,1954179.33
14999,기타창고시설,69648,1,970123.0944,1954217.105
14999,기타창고시설,82837,1,982526.711,1965309.466
14999,기타창고시설,70989,1,970108.0872,1955661.88
14999,기타창고시설,68995,1,974078.9989,1970572.568
14999,기타창고시설,80866,1,980613.1382,1955904.288
14999,기타창고시설,59536,1,980954.1495,1955923.235
14999,기타창고시설,67561,1,981321.9689,1955699.99
14999,기타창고시설,54883,1,981426.3533,1955514.978
14999,기타창고시설,77821,1,981422.5895,1955348.526
14999,기타창고시설,68756,1,981451.5156,1955331.25
14999,기타창고시설,67774,1,981612.6603,1954527.163
14999,기타창고시설,59969,1,981748.4458,1954306.169
14999,기타창고시설,59785,1,981702.6816,1954146.834
14999,기타창고시설,78201,1,982841.8344,1953637.27
14999,기타창고시설,76192,1,983033.5911,1953839.713
14999,기타창고시설,78332,1,983373.6133,1954443.112
14999,기타창고시설,62728,1,983204.1973,1954288.719
14999,기타창고시설,62727,1,983191.5674,1954293.167
14999,기타창고시설,78989,1,983135.9833,1953940.771
14999,기타창고시설,78990,1,983137.8721,1953944.904
14999,기타창고시설,78991,1,983140.0085,1953949.282
14999,기타창고시설,78992,1,983142.5702,1953953.483
14999,기타창고시설,80373,1,983274.4078,1953897.822
14999,기타창고시설,80114,1,983305.7574,1953874.294
14999,기타창고시설,71514,1,984171.4439,1952705.989
14999,기타창고시설,78691,1,984295.7193,1952226.141
14999,기타창고시설,61452,1,971072.2532,1959489.397
14999,기타창고시설,60521,1,971207.3456,1959345.373
14999,기타창고시설,69561,1,971156.5574,1959387.138
14999,기타창고시설,67790,1,971523.8313,1959479.219
14999,기타창고시설,75861,1,971507.3903,1959576.554
14999,기타창고시설,67736,1,972206.8442,1959321.509
14999,기타창고시설,61268,1,972270.7334,1959290.213
14999,기타창고시설,66911,1,972223.2412,1959333.383
14999,기타창고시설,69781,1,972012.6481,1959349.749
14999,기타창고시설,71333,1,976440.6095,1953222.403
14999,기타창고시설,74747,1,976447.4194,1953169.785
14999,기타창고시설,62303,1,976511.4706,1953085.666
14999,기타창고시설,80581,1,976547.8633,1953195.93
14999,기타창고시설,72439,1,976970.2367,1953586.962
14999,기타창고시설,73190,1,977038.4248,1953575.114
14999,기타창고시설,70348,1,977336.6835,1953334.874
14999,기타창고시설,71776,1,977335.3835,1953382.324
14999,기타창고시설,73837,1,977390.4178,1953426.72
14999,기타창고시설,77750,1,977840.5988,1953518.48
14999,기타창고시설,62111,1,977828.7753,1953505.22
14999,기타창고시설,62113,1,977819.9644,1953528.915
14999,기타창고시설,62112,1,977813.3911,1953525.859
14999,기타창고시설,65301,1,977320.2008,1955969.423
14999,기타창고시설,31965,1,977491.3557,1955979.81
14999,기타창고시설,70352,1,977332.1978,1956609.663
14999,기타창고시설,68486,1,977438.0501,1956633.802
14999,기타창고시설,66199,1,970311.1942,1966903.818
14999,기타창고시설,7787,1,970441.203,1967205.99
14999,기타창고시설,2459,1,970111.5922,1967234.876
14999,기타창고시설,77206,1,970012.8359,1967270.678
14999,기타창고시설,69753,1,969799.2822,1967736.782
14999,기타창고시설,61387,1,969748.5131,1967848.576
14999,기타창고시설,68799,1,981960.1105,1960494.606
14999,기타창고시설,81202,1,981739.4805,1960202.636
14999,기타창고시설,70283,1,980184.6248,1960137.796
14999,기타창고시설,70282,1,980170.7452,1960156.071
14999,기타창고시설,70280,1,980170.6909,1960170.385
14999,기타창고시설,70279,1,980201.4977,1960180.741
14999,기타창고시설,70281,1,980206.9594,1960161.209
14999,기타창고시설,70284,1,980212.4754,1960141.156
14999,기타창고시설,60559,1,977461.2056,1962176.015
14999,기타창고시설,74478,1,977446.4592,1962150.128
14999,기타창고시설,70357,1,977585.5912,1962215.452
14999,기타창고시설,74171,1,980973.9233,1947931.119
14999,기타창고시설,71680,1,981647.2422,1948706.54
14999,기타창고시설,77358,1,981648.8899,1948826.869
14999,기타창고시설,74340,1,981477.8248,1947334.643
14999,기타창고시설,69534,1,981941.0646,1947599.705
14999,기타창고시설,45890,1,982098.987,1946813.047
14999,기타창고시설,45892,1,982022.9981,1946849.976
14999,기타창고시설,74100,1,982162.0399,1946775.464
14999,기타창고시설,69895,1,982175.8442,1946142.601
14999,기타창고시설,70855,1,983934.8834,1968547.127
14999,기타창고시설,77612,1,974034.8054,1954510.608
14999,기타창고시설,71732,1,974569.9405,1954037.542
14999,기타창고시설,62306,1,975928.4347,1952561.256
14999,기타창고시설,72206,1,970889.6249,1964166.131
14999,기타창고시설,77571,1,971494.3141,1964553.775
14999,기타창고시설,69990,1,971613.6159,1964575.096
14999,기타창고시설,61156,1,971740.1559,1964420.641
14999,기타창고시설,60814,1,971871.9528,1964239.129
14999,기타창고시설,60736,1,971946.2675,1964252.545
14999,기타창고시설,60737,1,971956.6443,1964243.565
14999,기타창고시설,71158,1,971906.3127,1964096.081
14999,기타창고시설,76066,1,972036.6597,1963868.649
14999,기타창고시설,70040,1,971768.5508,1964612.36
14999,기타창고시설,70041,1,971762.5591,1964610.796
14999,기타창고시설,70418,1,971811.3782,1964619.025
14999,기타창고시설,61287,1,971885.2001,1964599.789
14999,기타창고시설,61288,1,971901.4177,1964600.632
14999,기타창고시설,61289,1,971929.1287,1964604.366
14999,기타창고시설,61214,1,971885.0663,1964551.741
14999,기타창고시설,61215,1,971909.3348,1964549.605
14999,기타창고시설,71028,1,971874.0678,1964774.798
14999,기타창고시설,61509,1,972769.7004,1964271.261
14999,기타창고시설,61510,1,972750.0773,1964278.891
14999,기타창고시설,61439,1,972838.6776,1964196.461
14999,기타창고시설,65277,1,972832.7359,1964175.159
14999,기타창고시설,77462,1,972906.4942,1964104.623
14999,기타창고시설,69151,1,982906.8664,1961376.552
14999,기타창고시설,70094,1,982853.4182,1961631.282
14999,기타창고시설,75139,1,983602.0115,1961408.965
14999,기타창고시설,67700,1,979501.2918,1961600.81
14999,기타창고시설,67699,1,979463.2885,1961620.864
14999,기타창고시설,62247,1,979891.6948,1961468.396
14999,기타창고시설,68464,1,980115.4769,1962570.549
14999,기타창고시설,62160,1,981813.9927,1961807.45
14999,기타창고시설,83253,1,981437.4308,1962058.248
14999,기타창고시설,78773,1,981485.1374,1963387.252
14999,기타창고시설,81049,1,981891.4377,1963089.264
14999,기타창고시설,74722,1,971442.4554,1969114.019
14999,기타창고시설,70934,1,971390.3287,1969188.612
14999,기타창고시설,68777,1,971318.3136,1969674.995
14999,기타창고시설,72015,1,965283.8019,1961078.339
14999,기타창고시설,62019,1,965269.7844,1961303.152
14999,기타창고시설,62020,1,965259.603,1961284.307
14999,기타창고시설,62021,1,965232.497,1961279.823
14999,기타창고시설,70750,1,965053.6124,1962011.496
14999,기타창고시설,70752,1,965086.7532,1962063.311
14999,기타창고시설,69826,1,964400.3483,1962550.108
14999,기타창고시설,21646,1,982456.9025,1962652.688
14999,기타창고시설,21651,1,982430.5631,1962637.435
14999,기타창고시설,62126,1,982710.3244,1963923.447
14999,기타창고시설,62127,1,982715.8532,1963912.343
14999,기타창고시설,62128,1,982722.142,1963903.543
14999,기타창고시설,70077,1,983147.4364,1965133.19
14999,기타창고시설,70133,1,984360.1443,1965440.869
14999,기타창고시설,65540,1,984484.1548,1965553.811
14999,기타창고시설,70137,1,984586.7069,1965721.25
14999,기타창고시설,70152,1,984371.4651,1968662.926
14999,기타창고시설,75552,1,982450.6292,1969868.526
14999,기타창고시설,77412,1,979923.7746,1972167.787
14999,기타창고시설,60858,1,980732.6214,1973764.283
14999,기타창고시설,60859,1,980719.4768,1973758.152
14999,기타창고시설,61612,1,973889.8422,1960285.572
14999,기타창고시설,10153,1,973868.0893,1960278.212
14999,기타창고시설,61384,1,973884.6049,1960313.839
14999,기타창고시설,62230,1,973852.9626,1960177.726
14999,기타창고시설,62231,1,973851.9665,1960190.371
14999,기타창고시설,78379,1,973836.3018,1960290.813
14999,기타창고시설,61211,1,973604.4165,1960127.398
14999,기타창고시설,61212,1,973613.4242,1960161.174
14999,기타창고시설,69837,1,973480.8833,1960097.028
14999,기타창고시설,72763,1,972932.3755,1960577.626
14999,기타창고시설,61443,1,972853.772,1960664.977
14999,기타창고시설,70006,1,972867.7047,1960683.957
14999,기타창고시설,61544,1,972803.8457,1960720.828
14999,기타창고시설,80728,1,972838.7159,1960723.224
14999,기타창고시설,77066,1,973204.4034,1961138.229
14999,기타창고시설,60697,1,972808.4547,1960954.419
14999,기타창고시설,60696,1,972813.4242,1960960.189
14999,기타창고시설,60397,1,972836.8435,1960969.084
14999,기타창고시설,72784,1,972892.4375,1961077.428
14999,기타창고시설,60512,1,972885.066,1961159.871
14999,기타창고시설,70365,1,972928.8471,1961150.059
14999,기타창고시설,60473,1,972977.2279,1961281.837
14999,기타창고시설,60474,1,972971.1255,1961285.829
14999,기타창고시설,60756,1,972992.8564,1961296.461
14999,기타창고시설,60757,1,972996.1362,1961300.818
14999,기타창고시설,62191,1,973088.3564,1961278.36
14999,기타창고시설,62192,1,973101.5756,1961280.375
14999,기타창고시설,62189,1,973132.2736,1961299.306
14999,기타창고시설,62190,1,973136.2584,1961303.134
14999,기타창고시설,60813,1,972625.7518,1961188.317
14999,기타창고시설,76139,1,972448.2255,1961259.586
14999,기타창고시설,71392,1,972286.7844,1961470.304
14999,기타창고시설,72953,1,972181.9463,1961479.411
14999,기타창고시설,68861,1,972123.4051,1961428.282
14999,기타창고시설,70014,1,972287.0292,1961510.568
14999,기타창고시설,60720,1,972304.7831,1961573.915
14999,기타창고시설,60722,1,972307.8519,1961580.528
14999,기타창고시설,61472,1,972348.3206,1961613.267
14999,기타창고시설,61473,1,972342.6055,1961598.944
14999,기타창고시설,71623,1,972048.8763,1961533.051
14999,기타창고시설,60803,1,972262.6664,1961686.103
14999,기타창고시설,71159,1,972362.2098,1961602.695
14999,기타창고시설,61590,1,972471.5868,1961596.993
14999,기타창고시설,61588,1,972484.3372,1961604.62
14999,기타창고시설,61589,1,972478.5295,1961601.354
14999,기타창고시설,69543,1,972477.1543,1961639.776
14999,기타창고시설,60478,1,972085.2331,1961650.302
14999,기타창고시설,71534,1,971960.3228,1961574.367
14999,기타창고시설,61504,1,972135.6449,1961726.116
14999,기타창고시설,80250,1,971138.9827,1962321.109
14999,기타창고시설,61145,1,970780.8964,1962569.797
14999,기타창고시설,70242,1,970650.5091,1962987.429
14999,기타창고시설,79188,1,970656.3285,1963015.784
14999,기타창고시설,68104,1,970561.0314,1963000.082
14999,기타창고시설,71092,1,970252.2139,1963020.028
14999,기타창고시설,82611,1,970205.1184,1963049.953
14999,기타창고시설,70944,1,970169.9933,1963053.403
14999,기타창고시설,70757,1,970074.9677,1963059.45
14999,기타창고시설,62213,1,969875.9273,1963078.594
14999,기타창고시설,62214,1,969892.0471,1963089.462
14999,기타창고시설,60829,1,970212.9069,1963237.969
14999,기타창고시설,60773,1,970130.1723,1963268.87
14999,기타창고시설,77977,1,970075.6796,1963269.269
14999,기타창고시설,79848,1,970427.2568,1963429.691
14999,기타창고시설,68919,1,970326.9359,1963436.884
14999,기타창고시설,76390,1,970194.6498,1963456.844
14999,기타창고시설,69951,1,970725.1284,1963720.399
14999,기타창고시설,61293,1,971019.781,1963689.192
14999,기타창고시설,76117,1,970706.1059,1963815.284
14999,기타창고시설,59592,1,970681.1208,1963926.877
14999,기타창고시설,72990,1,970704.9102,1963913.33
14999,기타창고시설,73950,1,970725.6681,1963959.457
14999,기타창고시설,60540,1,970517.9874,1963913.735
14999,기타창고시설,68911,1,970513.0785,1963969.586
14999,기타창고시설,61136,1,970630.1297,1964028.842
14999,기타창고시설,79438,1,970745.0478,1963990.055
14999,기타창고시설,60776,1,970689.9726,1964185.923
14999,기타창고시설,71334,1,970752.6475,1964378.174
14999,기타창고시설,69922,1,970790.9563,1964423.556
14999,기타창고시설,78544,1,970834.2015,1964480.991
14999,기타창고시설,70442,1,971114.4889,1964469.259
14999,기타창고시설,71484,1,971283.7087,1964321.38
14999,기타창고시설,76244,1,970803.6706,1964855.317
14999,기타창고시설,75067,1,970940.2858,1965086.434
14999,기타창고시설,71164,1,970982.0446,1965091.521
14999,기타창고시설,78011,1,971086.0486,1964951.476
14999,기타창고시설,69036,1,970756.1771,1965284.835
14999,기타창고시설,70544,1,975911.8506,1953034.825
14999,기타창고시설,65496,1,976016.0972,1953107.46
14999,기타창고시설,78075,1,976315.3636,1953635.805
14999,기타창고시설,54640,1,975925.3857,1954602.54
14999,기타창고시설,61715,1,975839.6462,1954549.376
14999,기타창고시설,61922,1,974656.4202,1955959.525
14999,기타창고시설,69973,1,974667.8121,1957265.227
14999,기타창고시설,73676,1,974372.5723,1957425.76
14999,기타창고시설,66348,1,974684.6856,1957981.969
14999,기타창고시설,65258,1,974604.6351,1958055.131
14999,기타창고시설,65351,1,974413.3539,1958089.978
14999,기타창고시설,69568,1,973838.7153,1958298.262
14999,기타창고시설,81780,1,973672.3091,1958384.771
14999,기타창고시설,60131,1,984219.8871,1962885.152
14999,기타창고시설,60132,1,984222.9698,1962876.527
14999,기타창고시설,70138,1,984700.5038,1964047.103
14999,기타창고시설,68637,1,985162.3445,1964935.158
14999,기타창고시설,68634,1,985191.004,1964961.452
14999,기타창고시설,71143,1,985199.0006,1964971.579
14999,기타창고시설,81234,1,985128.3417,1965139.667
14999,기타창고시설,69952,1,975090.809,1954534.792
14999,기타창고시설,80247,1,975383.8922,1955216.379
14999,기타창고시설,76196,1,975112.8868,1955264.904
14999,기타창고시설,76194,1,975137.6695,1955239.926
14999,기타창고시설,76195,1,975161.7222,1955244.43
14999,기타창고시설,76351,1,975260.6463,1955170.858
14999,기타창고시설,76197,1,975268.1509,1955089.28
14999,기타창고시설,65039,1,976281.0996,1955375.061
14999,기타창고시설,72283,1,976695.1021,1955434.032
14999,기타창고시설,59578,1,977594.2907,1955672.362
14999,기타창고시설,9151,1,978406.0899,1956296.754
14999,기타창고시설,76457,1,979318.0669,1956984.026
14999,기타창고시설,76459,1,979378.7105,1957016.302
14999,기타창고시설,70100,1,982003.5292,1959267.325
14999,기타창고시설,70101,1,981984.0034,1959298.071
14999,기타창고시설,70852,1,982365.4868,1959451.878
14999,기타창고시설,70104,1,982351.8244,1959394.83
14999,기타창고시설,70103,1,982366.9099,1959396.628
14999,기타창고시설,70102,1,982349.9142,1959409.395
14999,기타창고시설,62253,1,982689.1113,1960123.186
14999,기타창고시설,62254,1,982696.9391,1960117.899
14999,기타창고시설,72558,1,982739.5725,1960425.404
14999,기타창고시설,75788,1,982948.0309,1960338.036
14999,기타창고시설,81382,1,982939.0033,1960291.029
14999,기타창고시설,69630,1,982977.456,1960315.105
14999,기타창고시설,70437,1,982999.1761,1960395.7
14999,기타창고시설,68498,1,966675.0769,1962776.228
14999,기타창고시설,74533,1,966592.7706,1963016.449
14999,기타창고시설,61913,1,966781.342,1963045.113
14999,기타창고시설,82372,1,966842.134,1963180.875
14999,기타창고시설,61929,1,966547.4377,1963196.896
14999,기타창고시설,61931,1,966532.7171,1963193.113
14999,기타창고시설,61930,1,966541.2226,1963185.904
14999,기타창고시설,61927,1,966782.5069,1963381.186
14999,기타창고시설,17419,1,966473.4648,1963237.634
14999,기타창고시설,72123,1,966376.8277,1963390.377
14999,기타창고시설,61918,1,966254.4178,1963618.921
14999,기타창고시설,61935,1,966166.2093,1963888.564
14999,기타창고시설,65573,1,966143.217,1963887.021
14999,기타창고시설,65572,1,966134.0441,1963883.306
14999,기타창고시설,69635,1,966194.6167,1963921.73
14999,기타창고시설,17435,1,966089.5565,1963967.566
14999,기타창고시설,61936,1,965840.8895,1964325.366
14999,기타창고시설,61937,1,965834.2026,1964320.089
14999,기타창고시설,61947,1,965879.873,1964367.847
14999,기타창고시설,61943,1,965673.7256,1964585.487
14999,기타창고시설,61945,1,965676.4807,1964592.348
14999,기타창고시설,70643,1,965742.6253,1964714.828
14999,기타창고시설,61917,1,965591.8385,1964801.613
14999,기타창고시설,69636,1,965603.4375,1964875.921
14999,기타창고시설,61881,1,965598.8571,1964980.556
14999,기타창고시설,61882,1,965603.2209,1964969.477
14999,기타창고시설,61883,1,965615.7382,1964979.76
14999,기타창고시설,69641,1,965443.2385,1965168.812
14999,기타창고시설,74529,1,965360.3582,1965306.237
14999,기타창고시설,81664,1,965394.284,1965321.781
14999,기타창고시설,61955,1,965169.8507,1965279.252
14999,기타창고시설,61952,1,965111.3045,1965261.152
14999,기타창고시설,61953,1,965108.9894,1965266.112
14999,기타창고시설,69637,1,965416.6412,1965339.89
14999,기타창고시설,69069,1,965374.3041,1965516.792
14999,기타창고시설,69504,1,965074.9158,1966424.2
14999,기타창고시설,75710,1,965059.8146,1966394.949
14999,기타창고시설,69503,1,965062.9451,1966433.493
14999,기타창고시설,77510,1,972678.7079,1957910.038
14999,기타창고시설,78202,1,972638.9481,1957967.876
14999,기타창고시설,60348,1,972359.7632,1957942.332
14999,기타창고시설,67089,1,972321.5038,1957882.389
14999,기타창고시설,68761,1,972259.3444,1957887.231
14999,기타창고시설,78417,1,972515.9483,1957301.012
14999,기타창고시설,82108,1,972294.2538,1957192.505
14999,기타창고시설,60375,1,972598.933,1956578.011
14999,기타창고시설,39309,1,972739.3896,1956553.694
14999,기타창고시설,39314,1,972726.7068,1956528.911
14999,기타창고시설,39315,1,972727.2536,1956517.516
14999,기타창고시설,39310,1,972731.7394,1956539.305
14999,기타창고시설,69834,1,973610.6959,1956067.503
14999,기타창고시설,72619,1,973517.5915,1955984.987
14999,기타창고시설,72600,1,974626.1955,1955737.467
14999,기타창고시설,69123,1,974614.2726,1955524.695
14999,기타창고시설,57182,1,972191.556,1958412.168
14999,기타창고시설,72406,1,972102.8663,1959204.151
14999,기타창고시설,72413,1,972253.6987,1959085.594
14999,기타창고시설,71851,1,972297.872,1959099.857
14999,기타창고시설,73873,1,971792.0739,1959616.889
14999,기타창고시설,60576,1,971431.6866,1960182.981
14999,기타창고시설,62207,1,971307.8847,1960094.515
14999,기타창고시설,62208,1,971275.3454,1960085.582
14999,기타창고시설,62209,1,971246.0168,1960085.567
14999,기타창고시설,62206,1,971301.8994,1960107.361
14999,기타창고시설,60763,1,971358.8214,1960008.994
14999,기타창고시설,60764,1,971391.8398,1959975.854
14999,기타창고시설,71565,1,971399.1069,1960374.71
14999,기타창고시설,61646,1,971415.7182,1960927.899
14999,기타창고시설,61644,1,971415.5105,1960939.85
14999,기타창고시설,61645,1,971415.6797,1960933.957
14999,기타창고시설,70068,1,971030.5118,1961401.736
14999,기타창고시설,61634,1,971158.4224,1961522.825
14999,기타창고시설,67133,1,971051.5924,1961558.863
14999,기타창고시설,70639,1,971082.8786,1961613.354
14999,기타창고시설,70045,1,970990.519,1961676.805
14999,기타창고시설,76350,1,970980.7035,1961612.994
14999,기타창고시설,76806,1,970895.5758,1961580.593
14999,기타창고시설,72462,1,970780.0875,1961705.886
14999,기타창고시설,70494,1,970862.3854,1961560.147
14999,기타창고시설,71744,1,970872.6649,1961572.756
14999,기타창고시설,65870,1,970874.0627,1961600.635
14999,기타창고시설,81991,1,970365.9404,1961769.754
14999,기타창고시설,79806,1,970703.0315,1961571.519
14999,기타창고시설,61420,1,970663.0142,1961608.446
14999,기타창고시설,61419,1,970661.881,1961615.193
14999,기타창고시설,62212,1,970122.0602,1961677.031
14999,기타창고시설,60425,1,970492.9325,1961703.536
14999,기타창고시설,76079,1,970341.2946,1961716.515
14999,기타창고시설,61599,1,970273.2594,1961717.885
14999,기타창고시설,61421,1,970240.4318,1961673.506
14999,기타창고시설,61422,1,970231.8666,1961676.164
14999,기타창고시설,78359,1,971147.1831,1961631.405
14999,기타창고시설,61446,1,971054.3388,1962089.12
14999,기타창고시설,72522,1,971008.4251,1962071.187
14999,기타창고시설,69903,1,970994.9285,1962014.243
14999,기타창고시설,68744,1,970924.9465,1962042.725
14999,기타창고시설,73149,1,970918.4368,1962023.997
14999,기타창고시설,68219,1,970937.7349,1961952.871
14999,기타창고시설,73670,1,970935.7392,1961904.744
14999,기타창고시설,72541,1,970838.6566,1961987.854
14999,기타창고시설,71769,1,970850.628,1961948.495
14999,기타창고시설,70044,1,970971.6664,1961762.919
14999,기타창고시설,76834,1,970960.6416,1961766.992
14999,기타창고시설,70419,1,970922.5904,1961705.284
14999,기타창고시설,61486,1,970741.5267,1962004.635
14999,기타창고시설,61488,1,970764.6806,1961996.988
14999,기타창고시설,61487,1,970759.9732,1961997.641
14999,기타창고시설,73396,1,970736.1433,1962042.948
14999,기타창고시설,71020,1,970744.9708,1962070.097
14999,기타창고시설,78074,1,970762.4091,1962083.438
14999,기타창고시설,71344,1,970649.3009,1962195.7
14999,기타창고시설,71827,1,970920.1966,1961810.497
14999,기타창고시설,73146,1,970921.7926,1961829.021
14999,기타창고시설,70245,1,970726.2175,1962074.647
14999,기타창고시설,77463,1,970716.7837,1962026.731
14999,기타창고시설,60795,1,970717.1151,1962004.917
14999,기타창고시설,76804,1,970703.4647,1961944.281
14999,기타창고시설,70047,1,970919.8766,1961966.035
14999,기타창고시설,60421,1,970796.6256,1961908.351
14999,기타창고시설,80038,1,970512.0235,1961974.499
14999,기타창고시설,60768,1,970705.7053,1961899.112
14999,기타창고시설,60769,1,970704.6796,1961889.911
14999,기타창고시설,69667,1,970516.1379,1962010.089
14999,기타창고시설,80248,1,970528.4861,1962066.726
14999,기타창고시설,80550,1,970529.6807,1962081.209
14999,기타창고시설,74761,1,970678.4767,1961717.063
14999,기타창고시설,61450,1,970686.3853,1961735.349
14999,기타창고시설,60851,1,970525.8264,1962200.156
14999,기타창고시설,70689,1,970512.5399,1962191.343
14999,기타창고시설,61491,1,970482.2262,1962129.313
